,id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goal,shoton,shotoff,foulcommit,card,cross,corner,possession,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
1089,18731,17642,17642,2012/2013,24,2013-03-30,1256470,10238,10212,2,4,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,13345.0,,38162.0,21161.0,181190.0,150039.0,281628.0,18548.0,31298.0,98363.0,37496.0,33431.0,167412.0,150833.0,11796.0,242892.0,115512.0,11743.0,19232.0,184114.0,164479.0,193322.0,,,,,,,,,2.88,3.2,2.5,2.95,2.95,2.5,2.8,3.0,2.4,2.75,3.2,2.5,2.94,3.23,2.63,2.8,3.1,2.45,2.8,3.2,2.5,2.9,3.2,2.6,2.95,2.95,2.5,2.75,3.2,2.4
1090,18732,17642,17642,2012/2013,24,2013-04-01,1256475,10264,9768,2,3,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,30967.0,108075.0,361710.0,163892.0,150064.0,30577.0,30788.0,38241.0,23675.0,25926.0,165889.0,40604.0,160627.0,161035.0,280977.0,280906.0,361315.0,156793.0,154265.0,193177.0,116750.0,38139.0,,,,,,,,,1.83,3.6,4.2,1.8,3.3,4.5,1.85,3.3,3.8,1.8,3.5,4.33,1.87,3.65,4.51,1.83,3.4,4.0,1.8,3.4,4.5,1.85,3.6,4.4,1.8,3.3,4.5,1.8,3.4,4.2
1091,18733,17642,17642,2012/2013,24,2013-03-30,1256480,8348,7842,1,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,301812.0,11901.0,38100.0,163901.0,210423.0,181357.0,45307.0,149949.0,301805.0,301809.0,301807.0,128083.0,45316.0,163994.0,164221.0,132898.0,19264.0,150025.0,174062.0,95230.0,211821.0,96838.0,,,,,,,,,2.8,3.1,2.6,2.7,3.1,2.6,2.6,3.0,2.6,2.75,3.1,2.5,2.96,3.22,2.62,2.8,3.0,2.5,2.75,3.13,2.63,2.9,3.2,2.6,2.7,3.1,2.6,2.62,3.2,2.5
1092,18734,17642,17642,2012/2013,24,2013-03-30,1256484,10215,9773,0,3,1.0,2.0,4.0,6.0,8.0,5.0,3.0,5.0,7.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,96836.0,164059.0,181203.0,150299.0,96848.0,19372.0,164089.0,128148.0,145020.0,33800.0,154268.0,40963.0,208077.0,174321.0,156551.0,157865.0,40964.0,101103.0,37549.0,164684.0,51360.0,3204.0,,,,,,,,,10.0,4.75,1.33,9.5,4.4,1.34,8.5,4.4,1.3,9.0,4.5,1.33,10.0,5.14,1.36,8.5,4.5,1.33,9.0,4.5,1.36,10.0,5.2,1.33,9.5,4.4,1.34,9.0,4.5,1.33
1093,18735,17642,17642,2012/2013,24,2013-03-30,1256493,10211,2033,0,1,1.0,2.0,4.0,6.0,8.0,5.0,3.0,5.0,7.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,185908.0,185701.0,164147.0,164230.0,361723.0,163827.0,164227.0,97512.0,280936.0,164212.0,172875.0,45306.0,42773.0,245423.0,191787.0,289884.0,428063.0,150024.0,362261.0,26853.0,181375.0,429224.0,,,,,,,,,2.3,3.2,3.2,2.25,3.1,3.2,2.2,3.0,3.1,2.25,3.2,3.1,2.26,3.37,3.42,2.3,3.1,3.0,2.3,3.13,3.13,2.25,3.3,3.4,2.25,3.1,3.2,2.25,3.2,3.0
1094,18736,17642,17642,2012/2013,24,2013-04-01,1256504,10214,7844,2,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,121881.0,19524.0,317580.0,191788.0,421797.0,420224.0,150047.0,,181362.0,164334.0,114651.0,120621.0,38607.0,179407.0,193927.0,375783.0,164091.0,164333.0,242882.0,306128.0,277767.0,118049.0,,,,,,,,,1.91,3.5,4.0,1.91,3.4,3.8,1.9,3.2,3.8,1.9,3.5,3.75,1.91,3.73,4.19,1.83,3.2,3.75,1.9,3.4,4.0,1.95,3.5,4.1,1.91,3.4,3.8,1.83,3.4,4.0
1095,18737,17642,17642,2012/2013,24,2013-03-29,1256511,6403,9764,3,2,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,19515.0,242783.0,24590.0,22421.0,164083.0,186669.0,42352.0,185591.0,70513.0,43303.0,163824.0,280969.0,115488.0,164341.0,164338.0,45357.0,27574.0,115495.0,38888.0,280976.0,186592.0,293074.0,,,,,,,,,1.73,3.5,5.0,1.7,3.4,5.0,1.65,3.3,4.9,1.7,3.5,5.0,1.74,3.76,5.26,1.73,3.4,4.6,1.73,3.5,5.0,1.73,3.75,5.2,1.7,3.4,5.0,1.73,3.4,4.5
1096,18738,17642,17642,2012/2013,25,2013-04-07,1256525,7841,10238,2,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,363364.0,150322.0,280350.0,41016.0,128360.0,150091.0,150038.0,319975.0,40955.0,403003.0,210065.0,13345.0,29036.0,38162.0,361379.0,150275.0,31298.0,97326.0,18548.0,22428.0,45359.0,281628.0,,,,,,,,,1.83,3.3,4.75,1.83,3.3,4.33,1.85,3.1,4.0,1.8,3.4,4.33,1.81,3.57,5.02,1.8,3.3,4.2,1.8,3.4,4.8,1.8,3.5,5.0,1.83,3.3,4.33,1.8,3.3,4.33
1097,18739,17642,17642,2012/2013,25,2013-04-07,1256530,7842,10214,4,0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,128083.0,127888.0,164221.0,98383.0,132898.0,174062.0,150025.0,19264.0,95230.0,211821.0,96838.0,121881.0,19524.0,317580.0,191788.0,304014.0,420224.0,97484.0,150047.0,181362.0,114651.0,25419.0,,,,,,,,,2.25,3.1,3.3,2.25,3.1,3.2,2.2,3.0,3.1,2.2,3.1,3.2,2.23,3.48,3.42,2.2,3.1,3.1,2.25,3.13,3.25,2.2,3.4,3.4,2.25,3.1,3.2,2.25,3.1,3.1
1098,18740,17642,17642,2012/2013,25,2013-04-07,1256534,2033,9772,0,2,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,45306.0,289884.0,245423.0,191787.0,102626.0,428063.0,150024.0,181375.0,26853.0,362261.0,18549.0,19344.0,150268.0,30968.0,37581.0,57071.0,150093.0,115067.0,40148.0,164031.0,193869.0,78544.0,,,,,,,,,13.0,5.25,1.25,12.5,5.5,1.22,10.0,4.8,1.25,11.0,5.0,1.25,12.5,5.6,1.29,10.0,4.8,1.29,10.0,5.0,1.29,13.0,5.5,1.29,12.5,5.5,1.22,11.0,5.0,1.25
1099,18741,17642,17642,2012/2013,25,2013-04-05,1256537,10212,6403,1,1,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,33431.0,11796.0,167412.0,150833.0,242892.0,11743.0,19232.0,115512.0,184114.0,193322.0,164479.0,19515.0,242783.0,22421.0,24590.0,164083.0,185591.0,42352.0,186669.0,163824.0,43303.0,70513.0,,,,,,,,,2.38,3.0,3.2,2.4,3.1,2.9,2.3,3.0,2.9,2.4,3.1,2.87,2.57,3.17,3.07,2.38,3.1,2.9,2.38,3.13,3.0,2.5,3.12,3.12,2.4,3.1,2.9,2.38,3.1,2.88
1100,18742,17642,17642,2012/2013,25,2013-04-07,1256543,7844,10211,2,1,1.0,2.0,4.0,6.0,8.0,4.0,6.0,3.0,5.0,7.0,5.0,1.0,2.0,4.0,6.0,8.0,5.0,3.0,5.0,7.0,4.0,6.0,1.0,3.0,3.0,3.0,3.0,6.0,6.0,8.0,8.0,8.0,11.0,1.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,7.0,10.0,10.0,120621.0,38607.0,214899.0,193927.0,139922.0,164091.0,164333.0,306128.0,242882.0,118049.0,277767.0,185908.0,164230.0,164147.0,40184.0,361723.0,163827.0,164227.0,97512.0,280936.0,384407.0,186803.0,,,,,,,,,2.1,3.1,3.75,2.05,3.25,3.5,2.0,3.1,3.4,2.1,3.1,3.5,2.18,3.33,3.69,2.05,3.2,3.4,2.1,3.25,3.4,2.15,3.25,3.7,2.05,3.25,3.5,2.1,3.2,3.3
1101,18743,17642,17642,2012/2013,25,2013-04-07,1256550,9764,10215,2,1,1.0,2.0,4.0,6.0,8.0,2.0,4.0,6.0,8.0,4.0,6.0,1.0,2.0,4.0,6.0,8.0,3.0,5.0,7.0,3.0,5.0,7.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,10.0,10.0,1.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,10.0,10.0,10.0,,115488.0,164341.0,19489.0,293074.0,27574.0,115495.0,164130.0,38888.0,191786.0,363910.0,96836.0,164059.0,181203.0,150299.0,96848.0,360509.0,19372.0,128148.0,164089.0,33800.0,154268.0,,,,,,,,,2.3,3.25,3.1,2.35,3.1,3.0,2.3,3.0,2.9,2.37,3.2,2.87,2.52,3.28,3.05,2.3,3.1,3.0,2.38,3.13,3.0,2.5,3.25,3.1,2.35,3.1,3.0,2.38,3.1,2.88
