,id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,goal,shoton,shotoff,foulcommit,card,cross,corner,possession,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
1510,21204,19694,19694,2014/2015,30,2015-03-21,1726197,8649,8597,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,32658.0,176718.0,35955.0,32833.0,253631.0,35398.0,369742.0,24439.0,135335.0,46377.0,210382.0,33914.0,384144.0,302372.0,102777.0,301241.0,303343.0,154273.0,419136.0,181258.0,180137.0,159373.0,,,,,,,,,2.15,3.5,3.2,2.05,3.4,3.1,2.2,3.2,3.0,2.25,3.3,3.2,2.26,3.36,3.44,2.25,3.1,2.88,,,,2.25,3.4,3.3,,,,,,
1511,21205,19694,19694,2014/2015,30,2015-03-21,1726198,8467,9800,2,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,14100.0,32725.0,35968.0,23151.0,67228.0,181262.0,17528.0,47575.0,282253.0,95793.0,35725.0,115675.0,245022.0,23660.0,155350.0,166065.0,150260.0,591757.0,356406.0,318493.0,25411.0,32547.0,,,,,,,,,2.05,3.8,3.2,1.95,3.5,3.3,2.0,3.3,3.3,2.0,3.3,3.75,2.15,3.47,3.61,2.1,3.4,3.5,,,,2.15,3.4,3.6,,,,,,
1512,21206,19694,19694,2014/2015,31,2015-04-04,1726199,8485,8426,0,0,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,7,7,9,11,11,32418.0,98057.0,171094.0,32844.0,32419.0,317544.0,35463.0,118897.0,25416.0,190851.0,31916.0,109622.0,287156.0,149174.0,159663.0,195283.0,354786.0,89405.0,214953.0,195678.0,163215.0,36611.0,,,,,,,,,1.5,4.33,6.0,1.44,4.0,6.5,1.45,3.9,6.5,1.5,4.0,7.0,1.56,4.26,6.47,1.53,4.0,6.5,,,,1.55,4.3,6.25,,,,,,
1513,21207,19694,19694,2014/2015,31,2015-04-04,1726200,9938,8649,1,2,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,13471.0,25131.0,419207.0,23930.0,14039.0,36610.0,34447.0,410141.0,179050.0,393272.0,200612.0,32658.0,294863.0,35955.0,32833.0,253631.0,176718.0,369742.0,24439.0,135335.0,46377.0,210382.0,,,,,,,,,2.1,3.3,3.5,2.1,3.25,3.2,2.0,3.3,3.3,2.05,3.4,3.5,2.15,3.73,3.38,2.15,3.2,3.5,,,,2.1,3.7,3.4,,,,,,
1514,21208,19694,19694,2014/2015,31,2015-04-04,1726201,8429,8467,1,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,7,7,7,7,9,11,41066.0,244953.0,241424.0,17480.0,262930.0,127140.0,355744.0,314409.0,282295.0,190493.0,192856.0,14100.0,32725.0,35968.0,29049.0,67228.0,282253.0,17528.0,47575.0,28110.0,181262.0,95793.0,,,,,,,,,2.9,3.25,2.4,2.6,3.1,2.55,2.6,3.0,2.6,2.8,3.1,2.6,3.08,3.22,2.53,2.9,3.0,2.6,,,,3.0,3.25,2.5,,,,,,
1515,21209,19694,19694,2014/2015,31,2015-04-04,1726202,8066,8284,1,1,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,5,4,6,5,4,6,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,6,7,7,9,11,11,34213.0,34259.0,35751.0,275936.0,180274.0,162549.0,95352.0,41896.0,181255.0,439369.0,147877.0,186891.0,171708.0,32732.0,186951.0,32951.0,32618.0,47190.0,35587.0,32450.0,210858.0,32829.0,,,,,,,,,1.8,3.5,4.5,1.62,3.7,4.75,1.75,3.4,4.3,1.8,3.5,4.5,1.79,3.68,4.99,1.8,3.6,4.4,,,,1.83,3.6,4.6,,,,,,
1516,21210,19694,19694,2014/2015,31,2015-04-04,1726203,8597,9927,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,33914.0,181258.0,301241.0,302372.0,607134.0,303343.0,384144.0,62382.0,159373.0,38966.0,180137.0,241996.0,98959.0,264686.0,41060.0,95176.0,35451.0,37294.0,41059.0,571546.0,32826.0,363351.0,,,,,,,,,2.2,3.3,3.3,2.1,3.1,3.3,2.0,3.3,3.3,2.2,3.3,3.4,2.29,3.49,3.24,2.3,3.2,3.2,,,,2.3,3.5,3.13,,,,,,
1517,21211,19694,19694,2014/2015,31,2015-04-03,1726204,9800,9925,0,2,1,2,4,6,8,5,2,4,6,8,5,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,6,8,8,8,8,11,1,3,3,3,3,7,7,7,7,10,10,115675.0,245022.0,109786.0,155350.0,166065.0,23660.0,150260.0,591757.0,356406.0,614458.0,277569.0,32562.0,170593.0,209405.0,566732.0,129819.0,25382.0,70078.0,185566.0,23574.0,237563.0,38614.0,,,,,,,,,13.0,7.0,1.18,13.5,6.25,1.2,11.0,5.3,1.22,15.0,6.5,1.2,15.0,8.05,1.2,15.0,6.0,1.2,,,,17.0,7.5,1.18,,,,,,
1518,21212,19694,19694,2014/2015,32,2015-04-08,1726205,8485,8066,1,0,1,2,4,6,8,2,4,6,8,5,5,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,9,11,1,3,3,3,3,7,7,7,7,7,11,47559.0,98057.0,171094.0,32844.0,32419.0,119435.0,35463.0,32455.0,25416.0,118896.0,31916.0,34213.0,34259.0,35751.0,275936.0,180274.0,162549.0,95352.0,469296.0,41896.0,181255.0,147877.0,,,,,,,,,1.75,3.6,4.75,1.67,3.4,4.75,1.7,3.5,4.4,1.8,3.5,4.6,1.83,3.65,4.74,1.83,3.4,4.5,,,,1.8,3.6,4.8,,,,,,
1519,21213,19694,19694,2014/2015,32,2015-04-08,1726206,8284,9938,3,1,1,2,4,6,8,4,6,3,5,7,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,6,6,8,8,8,11,1,3,3,3,3,6,6,8,8,8,11,186891.0,171708.0,32732.0,186951.0,32951.0,17525.0,32618.0,47190.0,35587.0,210858.0,23415.0,13471.0,94467.0,25131.0,23930.0,14039.0,166423.0,34447.0,410141.0,200612.0,179050.0,132701.0,,,,,,,,,2.63,3.4,2.55,2.55,3.2,2.55,2.55,3.2,2.55,2.7,3.25,2.6,2.66,3.52,2.7,2.7,3.1,2.7,,,,2.7,3.5,2.6,,,,,,
